duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat
299.31418919563293,30899,0,0.0,0,1.0544629096984863,0,0.0096868568301768,0,103.2360012167804,113661.88182199406,0.0,1.0544629096984863,0.0096868568301768,0.038802556255161755
41.297839879989624,77,0,1.9073486328125e-06,0,35.54637289047241,0,0.5363355828570081,0,1.8887186406520495,2514.150868464893,1.9073486328125e-06,35.54637289047241,0.5363355828570081,4.035754226944411
299.31419014930725,18616,0,9.5367431640625e-07,0,1.172602891921997,0,0.016078329939262316,0,62.19885529220402,44866.65665032815,9.5367431640625e-07,1.172602891921997,0.016078329939262316,0.04982196750419915
3.224299192428589,3,0,0.005048036575317383,0,2.881132125854492,0,1.0747663974761963,0,1.2405796612773836,491.5796907811632,0.005048036575317383,2.881132125854492,1.0747663974761963,1.28451078369932
42.43205904960632,85,0,9.5367431640625e-07,0,35.546416997909546,0,0.49920069470125084,0,2.0267694268491523,204.84511462991665,9.5367431640625e-07,35.546416997909546,0.49920069470125084,3.8478975005036236
84.70914602279663,56,0,0.0,0,19.237349033355713,0,1.5126633218356542,0,0.6728907405660819,97.38027577069491,0.0,19.237349033355713,1.5126633218356542,4.581344338729867
90.92796015739441,60,0,9.5367431640625e-07,0,20.420581102371216,0,1.51546600262324,0,0.6708607549802093,430.21970285361976,9.5367431640625e-07,20.420581102371216,1.51546600262324,4.486107234460808
90.92793393135071,72,0,0.0,0,20.420534133911133,0,1.2628879712687597,0,0.8028335940758751,313.17108801239203,0.0,20.420534133911133,1.2628879712687597,3.986522067817802
0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
68.89903616905212,9,0,1.1920928955078125e-06,0,45.357407093048096,0,7.655448463228014,0,0.14513991132566484,81.82988200540984,1.1920928955078125e-06,45.357407093048096,7.655448463228014,14.41486211370836
84.78899312019348,34,0,0.0,0,45.24089193344116,0,2.493793915299808,0,0.4127894283446131,84.96385833698837,0.0,45.24089193344116,2.493793915299808,8.784590317206776
36.03619313240051,21,0,0.0,0,33.28787398338318,0,1.7160091967809767,0,0.6104973385831806,746.4717458130707,0.0,33.28787398338318,1.7160091967809767,7.074086596548058
