duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat
7.002492904663086,3,0,1.0000720024108887,0,4.001339912414551,0,2.334164301554362,0,0.5712251414544566,38.84330961890305,1.0000720024108887,4.001339912414551,2.334164301554362,1.247694042707738
59.101277112960815,2101,0,9.5367431640625e-07,0,1.2692201137542725,0,0.028130070020447793,0,35.56606731158158,15551.44059312452,9.5367431640625e-07,1.2692201137542725,0.028130070020447793,0.08690710877455561
58.9189350605011,5363,0,0.0,0,1.2697901725769043,0,0.010986189643949486,0,91.04034203082523,108419.37304943663,0.0,1.2697901725769043,0.010986189643949486,0.05403250148814636
1.5928950309753418,5,0,2.8133392333984375e-05,0,1.2333409786224365,0,0.31857900619506835,0,3.766726547151167,173.26942116895367,2.8133392333984375e-05,1.2333409786224365,0.31857900619506835,0.4629438232084398
57.80531287193298,192,0,3.0994415283203125e-06,0,20.89503288269043,0,0.30106933787465096,0,3.3387934501382133,379.01360465843584,3.0994415283203125e-06,20.89503288269043,0.30106933787465096,1.7127019816234517
57.473506927490234,633,0,0.0,0,7.497554063796997,0,0.09079542958529263,0,11.031169557825443,5610.445877381593,0.0,7.497554063796997,0.09079542958529263,0.49497478196303796
0.3595850467681885,4,0,4.9114227294921875e-05,0,0.17979693412780762,0,0.08989626169204712,0,13.904916361061364,912.1625132856256,4.9114227294921875e-05,0.17979693412780762,0.08989626169204712,0.07999130578474745
56.73652100563049,149,0,0.0,0,20.73196005821228,0,0.38078202017201673,0,2.64379974910894,611.8633886021123,0.0,20.73196005821228,0.38078202017201673,1.9537194539749905
49.964333057403564,571,0,0.0,0,5.765451908111572,0,0.08750321025814985,0,11.448166421892081,7914.465695873123,0.0,5.765451908111572,0.08750321025814985,0.4586762707661883
36.1765239238739,33,0,4.0531158447265625e-06,0,30.075114011764526,0,1.0962583007234517,0,0.9398360127563955,198.85824340498556,4.0531158447265625e-06,30.075114011764526,1.0962583007234517,5.138833089219449
12.706123113632202,14,0,5.0067901611328125e-06,0,7.700098037719727,0,0.9075802224023002,0,1.1805331859177983,330.23448320740545,5.0067901611328125e-06,7.700098037719727,0.9075802224023002,1.9579505848803467
35.71286702156067,31,0,9.5367431640625e-07,0,30.07508397102356,0,1.152027968437441,0,0.8960355935769837,457.34216718415234,9.5367431640625e-07,30.07508397102356,1.152027968437441,5.299632867057326
12.759685039520264,12,0,1.1920928955078125e-06,0,7.700103998184204,0,1.0633070866266887,0,1.018833925738403,347.03050947458837,1.1920928955078125e-06,7.700103998184204,1.0633070866266887,2.1532529921147616
50.16143488883972,406,0,9.5367431640625e-07,0,44.99909591674805,0,0.12355033223852148,0,8.11380298234954,770.2530855750348,9.5367431640625e-07,44.99909591674805,0.12355033223852148,2.2319152971318617
46.541046142578125,7,0,4.0531158447265625e-06,0,45.2742440700531,0,6.648720877511161,0,0.17189128012920174,54.360617340860045,4.0531158447265625e-06,45.2742440700531,6.648720877511161,15.772242140431242
49.4476900100708,353,0,9.5367431640625e-07,0,45.532434940338135,0,0.1400784419548748,0,7.159080635069147,9633.9990786825,9.5367431640625e-07,45.532434940338135,0.1400784419548748,2.4212820832431725
46.53379511833191,6,0,9.5367431640625e-07,0,45.98463201522827,0,7.755632519721985,0,0.1504283066145697,13.130242191643157,9.5367431640625e-07,45.98463201522827,7.755632519721985,17.096812580192235
35.00497913360596,9,0,0.9996190071105957,0,16.000580072402954,0,3.8894421259562173,0,0.28567364550718055,19.425807894488276,0.9996190071105957,16.000580072402954,3.8894421259562173,4.817559284000881
46.574546813964844,14,0,1.1920928955078125e-05,0,44.99882698059082,0,3.3267533438546315,0,0.3220643253903315,87.49414173104006,1.1920928955078125e-05,44.99882698059082,3.3267533438546315,11.558878346994176
35.00681400299072,9,0,0.999824047088623,0,16.000566005706787,0,3.8896460003323026,0,0.28565867202727085,19.42478969785442,0.999824047088623,16.000566005706787,3.8896460003323026,4.817596105975253
46.45956802368164,9,0,1.5974044799804688e-05,0,45.24066710472107,0,5.162174224853516,0,0.2152409164653176,104.52098903555822,1.5974044799804688e-05,45.24066710472107,5.162174224853516,14.17084753085009
46.09755492210388,9,0,9.059906005859375e-06,0,44.99903702735901,0,5.121950546900432,0,0.2169312454185065,61.26138370618624,9.059906005859375e-06,44.99903702735901,5.121950546900432,14.099637058837498
46.36050295829773,12,0,5.9604644775390625e-06,0,44.99953818321228,0,3.863375246524811,0,0.28041110795743046,56.19007201762357,5.9604644775390625e-06,44.99953818321228,3.863375246524811,12.404050268429064
48.68832778930664,35,0,9.5367431640625e-07,0,45.53853988647461,0,1.3910950796944754,0,0.739396928064279,243.73398181496665,9.5367431640625e-07,45.53853988647461,1.3910950796944754,7.574888736164616
12.596776008605957,13,0,3.814697265625e-06,0,11.044963121414185,0,0.9689827698927659,0,1.1113954864669642,213.5467041854381,3.814697265625e-06,11.044963121414185,0.9689827698927659,2.9178138928319104
46.09205985069275,7,0,3.2901763916015625e-05,0,45.53283500671387,0,6.5845799786703925,0,0.17356568627903843,62.982648408506066,3.2901763916015625e-05,45.53283500671387,6.5845799786703925,15.900772068703724
46.27208399772644,9,0,1.1920928955078125e-06,0,45.450326919555664,0,5.141342666414049,0,0.21611302401014282,149.6582691270239,1.1920928955078125e-06,45.450326919555664,5.141342666414049,14.251769399847994
