src_ip,dst_ip,proto,length,is_tcp,is_udp,src_port,dst_port,tcp_flags
172.64.155.209,10.9.0.50,6,1429,1,0,443.0,58322.0,PA
172.64.155.209,10.9.0.50,6,417,1,0,443.0,58322.0,PA
10.9.0.50,172.64.155.209,6,56,1,0,58322.0,443.0,A
10.9.0.50,172.64.155.209,6,56,1,0,58322.0,443.0,A
172.64.155.209,10.9.0.50,6,1429,1,0,443.0,58323.0,A
10.9.0.50,172.64.155.209,6,56,1,0,58323.0,443.0,A
10.9.0.50,172.64.155.209,6,120,1,0,58322.0,443.0,PA
10.9.0.50,172.64.155.209,6,1121,1,0,58322.0,443.0,PA
10.9.0.50,104.18.32.47,6,56,1,0,58326.0,443.0,FA
10.9.0.50,172.64.155.209,6,1383,1,0,58322.0,443.0,PA
172.64.155.209,10.9.0.50,6,1429,1,0,443.0,58323.0,PA
172.64.155.209,10.9.0.50,6,417,1,0,443.0,58323.0,PA
173.194.56.10,10.9.0.50,6,44,1,0,443.0,58314.0,R
10.9.0.50,172.64.155.209,6,56,1,0,58323.0,443.0,A
10.9.0.50,172.64.155.209,6,56,1,0,58323.0,443.0,A
10.9.0.50,172.64.155.209,6,120,1,0,58323.0,443.0,PA
10.9.0.50,172.64.155.209,6,746,1,0,58323.0,443.0,PA
10.9.0.50,104.18.32.47,6,56,1,0,58324.0,443.0,FA
10.9.0.50,172.64.155.209,6,1368,1,0,58323.0,443.0,PA
172.217.31.142,10.9.0.50,6,44,1,0,443.0,58319.0,R
172.217.31.142,10.9.0.50,6,44,1,0,443.0,58319.0,R
172.217.31.142,10.9.0.50,6,44,1,0,443.0,58318.0,R
104.18.32.47,10.9.0.50,6,56,1,0,443.0,58326.0,A
104.18.32.47,10.9.0.50,6,56,1,0,443.0,58324.0,A
104.18.32.47,10.9.0.50,6,1429,1,0,443.0,58324.0,A
104.18.32.47,10.9.0.50,6,1429,1,0,443.0,58324.0,PA
104.18.32.47,10.9.0.50,6,416,1,0,443.0,58324.0,PA
104.18.32.47,10.9.0.50,6,1429,1,0,443.0,58326.0,A
10.9.0.50,104.18.32.47,6,44,1,0,58324.0,443.0,R
10.9.0.50,104.18.32.47,6,44,1,0,58326.0,443.0,R
10.9.0.50,17.57.144.55,6,68,1,0,58317.0,5223.0,S
10.9.0.50,17.57.144.54,6,68,1,0,58320.0,5223.0,S
104.18.32.47,10.9.0.50,6,1429,1,0,443.0,58326.0,PA
10.9.0.50,104.18.32.47,6,44,1,0,58326.0,443.0,R
10.9.0.50,17.57.147.4,6,68,1,0,58325.0,5223.0,S
104.18.32.47,10.9.0.50,6,417,1,0,443.0,58326.0,PA
172.64.155.209,10.9.0.50,6,584,1,0,443.0,58322.0,PA
172.64.155.209,10.9.0.50,6,87,1,0,443.0,58322.0,PA
104.18.32.47,10.9.0.50,6,56,1,0,443.0,58326.0,FA
10.9.0.50,104.18.32.47,6,44,1,0,58326.0,443.0,R
10.9.0.50,172.64.155.209,6,56,1,0,58322.0,443.0,A
10.9.0.50,172.64.155.209,6,56,1,0,58322.0,443.0,A
10.9.0.50,104.18.32.47,6,44,1,0,58326.0,443.0,R
10.9.0.50,172.64.155.209,6,87,1,0,58322.0,443.0,PA
172.64.155.209,10.9.0.50,6,958,1,0,443.0,58322.0,PA
172.64.155.209,10.9.0.50,6,56,1,0,443.0,58323.0,A
172.64.155.209,10.9.0.50,6,593,1,0,443.0,58323.0,PA
104.18.32.47,10.9.0.50,6,56,1,0,443.0,58324.0,FA
10.9.0.50,172.64.155.209,6,56,1,0,58322.0,443.0,A
10.9.0.50,172.64.155.209,6,56,1,0,58323.0,443.0,A
10.9.0.50,104.18.32.47,6,44,1,0,58324.0,443.0,R
10.9.0.50,172.64.155.209,6,87,1,0,58323.0,443.0,PA
172.64.155.209,10.9.0.50,6,962,1,0,443.0,58323.0,PA
10.9.0.50,172.64.155.209,6,56,1,0,58323.0,443.0,A
172.64.155.209,10.9.0.50,6,56,1,0,443.0,58322.0,A
10.9.0.50,17.57.147.6,6,68,1,0,58327.0,5223.0,S
172.64.155.209,10.9.0.50,6,56,1,0,443.0,58323.0,A
10.9.0.50,17.57.147.7,6,68,1,0,58321.0,5223.0,S
10.9.0.50,17.57.147.5,6,68,1,0,58328.0,5223.0,S
10.9.0.50,17.57.147.4,6,68,1,0,58325.0,5223.0,S
10.9.0.50,142.250.101.188,6,68,1,0,58305.0,5228.0,S
10.9.0.50,17.57.147.6,6,68,1,0,58327.0,5223.0,S
10.9.0.50,17.57.147.7,6,68,1,0,58321.0,5223.0,S
10.9.0.50,17.57.147.5,6,68,1,0,58328.0,5223.0,S
10.9.0.50,17.57.144.54,6,68,1,0,58320.0,5223.0,S
10.9.0.50,17.57.147.4,6,68,1,0,58325.0,5223.0,S
10.9.0.50,17.57.147.6,6,68,1,0,58327.0,5223.0,S
10.9.0.50,17.57.147.5,6,68,1,0,58328.0,5223.0,S
10.9.0.50,17.57.147.4,6,68,1,0,58325.0,5223.0,S
10.9.0.50,17.57.147.6,6,68,1,0,58327.0,5223.0,S
10.9.0.50,17.57.147.7,6,68,1,0,58321.0,5223.0,S
10.9.0.50,17.57.147.5,6,68,1,0,58328.0,5223.0,S
10.9.0.50,17.57.144.55,6,68,1,0,58317.0,5223.0,S
10.9.0.50,173.194.203.188,6,68,1,0,58313.0,5228.0,S
10.9.0.50,17.57.147.6,6,68,1,0,58327.0,5223.0,S
10.9.0.50,17.57.147.5,6,68,1,0,58328.0,5223.0,S
10.9.0.50,17.57.147.4,6,68,1,0,58325.0,5223.0,S
10.9.0.50,17.57.147.5,6,68,1,0,58328.0,5223.0,S
10.9.0.50,17.57.144.54,6,68,1,0,58320.0,5223.0,S
10.9.0.50,17.57.147.6,6,68,1,0,58327.0,5223.0,S
10.9.0.50,173.194.56.10,6,68,1,0,58329.0,443.0,S
10.9.0.50,173.194.56.10,6,68,1,0,58330.0,443.0,S
173.194.56.10,10.9.0.50,6,64,1,0,443.0,58330.0,SA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,1429,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,701,1,0,58330.0,443.0,PA
173.194.56.10,10.9.0.50,6,56,1,0,443.0,58330.0,A
10.9.0.50,17.57.147.7,6,68,1,0,58321.0,5223.0,S
173.194.56.10,10.9.0.50,6,56,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,259,1,0,443.0,58330.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,120,1,0,58330.0,443.0,PA
10.9.0.50,173.194.56.10,6,1429,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,1034,1,0,58330.0,443.0,PA
10.9.0.50,173.194.56.10,6,1429,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,724,1,0,58330.0,443.0,PA
10.9.0.50,173.194.56.10,6,68,1,0,58329.0,443.0,S
10.9.0.50,17.57.147.5,6,68,1,0,58328.0,5223.0,S
173.194.56.10,10.9.0.50,6,56,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,56,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,64,1,0,443.0,58329.0,SA
10.9.0.50,173.194.56.10,6,56,1,0,58329.0,443.0,A
173.194.56.10,10.9.0.50,6,1425,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,81,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,514,1,0,443.0,58330.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,82,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,160,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,136,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,1429,1,0,58329.0,443.0,A
10.9.0.50,173.194.56.10,6,637,1,0,58329.0,443.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,56,1,0,443.0,58329.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,56,1,0,443.0,58329.0,A
173.194.56.10,10.9.0.50,6,259,1,0,443.0,58329.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58329.0,443.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,120,1,0,58329.0,443.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,68,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,68,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,56,1,0,443.0,58329.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
10.9.0.50,173.194.56.10,6,68,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,68,1,0,58330.0,443.0,A
10.9.0.50,172.217.31.142,6,68,1,0,58331.0,443.0,S
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,172.217.31.142,6,68,1,0,58332.0,443.0,S
10.9.0.50,17.57.147.4,6,68,1,0,58325.0,5223.0,S
10.9.0.50,172.217.31.142,6,68,1,0,58331.0,443.0,S
10.9.0.50,172.217.31.142,6,68,1,0,58332.0,443.0,S
10.9.0.50,8.8.8.8,17,75,0,1,56998.0,53.0,
10.9.0.50,8.8.8.8,17,75,0,1,50195.0,53.0,
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
172.217.31.142,10.9.0.50,6,64,1,0,443.0,58331.0,SA
172.217.31.142,10.9.0.50,6,64,1,0,443.0,58331.0,SA
172.217.31.142,10.9.0.50,6,64,1,0,443.0,58332.0,SA
172.217.31.142,10.9.0.50,6,64,1,0,443.0,58332.0,SA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
10.9.0.50,172.217.31.142,6,56,1,0,58331.0,443.0,A
10.9.0.50,172.217.31.142,6,56,1,0,58332.0,443.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,172.217.31.142,6,1429,1,0,58331.0,443.0,A
10.9.0.50,172.217.31.142,6,863,1,0,58331.0,443.0,PA
10.9.0.50,172.217.31.142,6,1429,1,0,58332.0,443.0,A
10.9.0.50,172.217.31.142,6,895,1,0,58332.0,443.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
8.8.8.8,10.9.0.50,17,214,0,1,53.0,50195.0,
8.8.8.8,10.9.0.50,17,229,0,1,53.0,56998.0,
10.9.0.50,8.8.8.8,17,91,0,1,62180.0,53.0,
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
172.217.31.142,10.9.0.50,6,64,1,0,443.0,58332.0,SA
172.217.31.142,10.9.0.50,6,64,1,0,443.0,58331.0,SA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,172.217.31.142,6,56,1,0,58332.0,443.0,A
10.9.0.50,172.217.31.142,6,56,1,0,58331.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,17.57.144.10,6,68,1,0,58333.0,443.0,S
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
10.9.0.50,173.194.56.10,6,68,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
172.217.31.142,10.9.0.50,6,56,1,0,443.0,58331.0,A
172.217.31.142,10.9.0.50,6,56,1,0,443.0,58332.0,A
172.217.31.142,10.9.0.50,6,56,1,0,443.0,58331.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
172.217.31.142,10.9.0.50,6,147,1,0,443.0,58331.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,172.217.31.142,6,68,1,0,58331.0,443.0,A
172.217.31.142,10.9.0.50,6,1429,1,0,443.0,58331.0,A
10.9.0.50,172.217.31.142,6,56,1,0,58331.0,443.0,A
10.9.0.50,172.217.31.142,6,130,1,0,58331.0,443.0,PA
10.9.0.50,172.217.31.142,6,148,1,0,58331.0,443.0,PA
10.9.0.50,172.217.31.142,6,1429,1,0,58331.0,443.0,A
10.9.0.50,172.217.31.142,6,1429,1,0,58331.0,443.0,A
10.9.0.50,172.217.31.142,6,980,1,0,58331.0,443.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
10.9.0.50,173.194.56.10,6,68,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
8.8.8.8,10.9.0.50,17,157,0,1,53.0,62180.0,
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
10.9.0.50,173.194.56.10,6,68,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
172.217.31.142,10.9.0.50,6,56,1,0,443.0,58332.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
172.217.31.142,10.9.0.50,6,147,1,0,443.0,58332.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,172.217.31.142,6,68,1,0,58332.0,443.0,A
172.217.31.142,10.9.0.50,6,1429,1,0,443.0,58332.0,A
17.57.144.10,10.9.0.50,6,64,1,0,443.0,58333.0,SA
10.9.0.50,172.217.31.142,6,56,1,0,58332.0,443.0,A
10.9.0.50,17.57.144.10,6,56,1,0,58333.0,443.0,A
10.9.0.50,17.57.144.10,6,573,1,0,58333.0,443.0,PA
10.9.0.50,172.217.31.142,6,130,1,0,58332.0,443.0,PA
10.9.0.50,17.57.144.10,6,573,1,0,58333.0,443.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58329.0,443.0,FA
10.9.0.50,172.217.31.142,6,56,1,0,58332.0,443.0,FA
10.9.0.50,173.194.56.10,6,56,1,0,58329.0,443.0,FA
10.9.0.50,17.57.144.10,6,573,1,0,58333.0,443.0,PA
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
172.217.31.142,10.9.0.50,6,147,1,0,443.0,58331.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
10.9.0.50,172.217.31.142,6,68,1,0,58331.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
172.217.31.142,10.9.0.50,6,147,1,0,443.0,58332.0,PA
10.9.0.50,173.194.56.10,6,56,1,0,58330.0,443.0,A
17.57.144.10,10.9.0.50,6,64,1,0,443.0,58333.0,SA
10.9.0.50,172.217.31.142,6,68,1,0,58332.0,443.0,FA
10.9.0.50,17.57.144.10,6,56,1,0,58333.0,443.0,A
172.217.31.142,10.9.0.50,6,1429,1,0,443.0,58331.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,PA
10.9.0.50,172.217.31.142,6,68,1,0,58331.0,443.0,A
10.9.0.50,173.194.56.10,6,68,1,0,58330.0,443.0,A
173.194.56.10,10.9.0.50,6,1429,1,0,443.0,58330.0,A
