duration,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,min_flowiat,max_flowiat,mean_flowiat,std_flowiat
37.00582003593445,1,0,37.00582003593445,0,37.00582003593445,0,37.00582003593445,0,0.054045552782181365,2.7022776391090684,37.00582003593445,37.00582003593445,37.00582003593445,0.0
28.0019690990448,3,0,4.000499963760376,0,16.00097417831421,0,9.3339896996816,0,0.14284709713990962,9.713602605513854,4.000499963760376,16.00097417831421,9.3339896996816,4.98908819426102
34.0062038898468,39,0,1.5974044799804688e-05,0,26.334950923919678,0,0.8719539458935077,0,1.1762559599292046,786.7093923996503,1.5974044799804688e-05,26.334950923919678,0.8719539458935077,4.157097668184697
0.42743897438049316,3,0,0.07944202423095703,0,0.17417597770690918,0,0.14247965812683105,0,9.35806100928766,467.903050464383,0.07944202423095703,0.17417597770690918,0.14247965812683105,0.04457457401237542
0.17389798164367676,1,0,0.17389798164367676,0,0.17389798164367676,0,0.17389798164367676,0,11.500996050075338,862.5747037556504,0.17389798164367676,0.17389798164367676,0.17389798164367676,0.0
7.102553844451904,1022,0,9.059906005859375e-06,0,2.416020154953003,0,0.006949661295941198,0,144.0326989986999,204620.20166665156,9.059906005859375e-06,2.416020154953003,0.006949661295941198,0.07883161719103882
0.17388105392456055,1,0,0.17388105392456055,0,0.17388105392456055,0,0.17388105392456055,0,11.502115698399857,2219.9083297911725,0.17388105392456055,0.17388105392456055,0.17388105392456055,0.0
0.17393207550048828,1,0,0.17393207550048828,0,0.17393207550048828,0,0.17393207550048828,0,11.498741645237168,1057.8842313618195,0.17393207550048828,0.17393207550048828,0.17393207550048828,0.0
0.17423391342163086,1,0,0.17423391342163086,0,0.17423391342163086,0,0.17423391342163086,0,11.478821549282284,1337.282710491386,0.17423391342163086,0.17423391342163086,0.17423391342163086,0.0
6.827342987060547,540,0,1.2874603271484375e-05,0,2.4159748554229736,0,0.012643227753815827,0,79.24019651939632,5159.254495747165,1.2874603271484375e-05,2.4159748554229736,0.012643227753815827,0.107506831984401
0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
57.94177007675171,29,0,2.193450927734375e-05,0,29.597639083862305,0,1.997992071612128,0,0.5177611930091356,359.3090092419065,2.193450927734375e-05,29.597639083862305,1.997992071612128,7.185462944893745
33.58765006065369,67,0,5.9604644775390625e-06,0,26.519723892211914,0,0.5013082098605027,0,2.024553664135578,632.9707485223881,5.9604644775390625e-06,26.519723892211914,0.5013082098605027,3.224582362881873
3.600120544433594e-05,1,0,3.600120544433594e-05,0,3.600120544433594e-05,0,3.600120544433594e-05,0,55553.69536423841,4222080.847682119,3.600120544433594e-05,3.600120544433594e-05,3.600120544433594e-05,0.0
0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2.6941299438476562e-05,1,0,2.6941299438476562e-05,0,2.6941299438476562e-05,0,2.6941299438476562e-05,0,74235.46902654867,10764143.008849557,2.6941299438476562e-05,2.6941299438476562e-05,2.6941299438476562e-05,0.0
1.2874603271484375e-05,1,0,1.2874603271484375e-05,0,1.2874603271484375e-05,0,1.2874603271484375e-05,0,155344.59259259258,15068425.481481481,1.2874603271484375e-05,1.2874603271484375e-05,1.2874603271484375e-05,0.0
1.9073486328125e-05,1,0,1.9073486328125e-05,0,1.9073486328125e-05,0,1.9073486328125e-05,0,104857.6,16043212.8,1.9073486328125e-05,1.9073486328125e-05,1.9073486328125e-05,0.0
0.00012183189392089844,1,0,0.00012183189392089844,0,0.00012183189392089844,0,0.00012183189392089844,0,16416.062622309197,1937095.3894324852,0.00012183189392089844,0.00012183189392089844,0.00012183189392089844,0.0
6.008148193359375e-05,1,0,6.008148193359375e-05,0,6.008148193359375e-05,0,6.008148193359375e-05,0,33288.12698412698,6457896.634920635,6.008148193359375e-05,6.008148193359375e-05,6.008148193359375e-05,0.0
3.504753112792969e-05,1,0,3.504753112792969e-05,0,3.504753112792969e-05,0,3.504753112792969e-05,0,57065.360544217685,12211987.156462586,3.504753112792969e-05,3.504753112792969e-05,3.504753112792969e-05,0.0
6.9141387939453125e-06,1,0,6.9141387939453125e-06,0,6.9141387939453125e-06,0,6.9141387939453125e-06,0,289262.3448275862,54959845.51724138,6.9141387939453125e-06,6.9141387939453125e-06,6.9141387939453125e-06,0.0
8.106231689453125e-06,1,0,8.106231689453125e-06,0,8.106231689453125e-06,0,8.106231689453125e-06,0,246723.76470588235,65875245.176470585,8.106231689453125e-06,8.106231689453125e-06,8.106231689453125e-06,0.0
0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
11.00688099861145,7,0,1.0002620220184326,0,4.0009260177612305,0,1.5724115712302071,0,0.7268180696247396,49.42362873448229,1.0002620220184326,4.0009260177612305,1.5724115712302071,1.0498177478866295
28.072837114334106,23,0,1.0967254638671875e-05,0,27.3143470287323,0,1.2205581354058308,0,0.8549189347073688,205.7504902862401,1.0967254638671875e-05,27.3143470287323,1.2205581354058308,5.563736517955481
56.0030620098114,3,0,8.000977993011475,0,32.00096106529236,0,18.6676873366038,0,0.07142466601735498,4.5711786251107185,8.000977993011475,32.00096106529236,18.6676873366038,9.977732577506107
6.055087089538574,22,0,2.6941299438476562e-05,0,2.416091203689575,0,0.2752312313426625,0,3.798458991570459,1514.0987841181727,2.6941299438476562e-05,2.416091203689575,0.2752312313426625,0.5355089920685936
